year,geo_code,county,total_households,households_100k_to_149999k,households_150k_to_199999k,households_200k_or_more,percent_wealthy_households,total_wealthy_households
2022,0500000US20139,"Osage County, Kansas",6280,0.18,0.03,0.04,0.26,1614
2022,0500000US20141,"Osborne County, Kansas",1604,0.12,0.08,0.04,0.24,377
2022,0500000US20143,"Ottawa County, Kansas",2374,0.17,0.06,0.07,0.3,722
2022,0500000US20145,"Pawnee County, Kansas",2396,0.16,0.04,0.06,0.25,609
2022,0500000US20147,"Phillips County, Kansas",2191,0.1,0.05,0.04,0.19,423
2022,0500000US20149,"Pottawatomie County, Kansas",9054,0.24,0.11,0.07,0.41,3730
2022,0500000US20151,"Pratt County, Kansas",3580,0.16,0.04,0.06,0.25,902
2022,0500000US20153,"Rawlins County, Kansas",1165,0.13,0.07,0.02,0.22,250
2022,0500000US20155,"Reno County, Kansas",25157,0.15,0.04,0.04,0.23,5736
2022,0500000US20157,"Republic County, Kansas",2029,0.14,0.04,0.03,0.2,406
2022,0500000US20159,"Rice County, Kansas",3763,0.15,0.04,0.03,0.22,832
2022,0500000US20161,"Riley County, Kansas",26765,0.13,0.06,0.07,0.26,6825
2022,0500000US20163,"Rooks County, Kansas",2127,0.19,0.05,0.02,0.27,568
2022,0500000US20165,"Rush County, Kansas",1344,0.09,0.03,0.05,0.17,227
2022,0500000US20167,"Russell County, Kansas",2995,0.09,0.01,0.07,0.17,500
2022,0500000US20169,"Saline County, Kansas",22358,0.15,0.07,0.04,0.25,5657
2022,0500000US20171,"Scott County, Kansas",2143,0.16,0.02,0.02,0.2,420
2022,0500000US20173,"Sedgwick County, Kansas",202485,0.16,0.07,0.07,0.3,59733
2022,0500000US20175,"Seward County, Kansas",7071,0.12,0.05,0.03,0.2,1421
2022,0500000US20177,"Shawnee County, Kansas",74394,0.17,0.07,0.05,0.29,21872
2022,0500000US20179,"Sheridan County, Kansas",1009,0.19,0.05,0.11,0.34,346
2022,0500000US20181,"Sherman County, Kansas",2317,0.15,0.1,0.05,0.3,697
2022,0500000US20183,"Smith County, Kansas",1560,0.11,0.07,0.04,0.21,328
2022,0500000US20185,"Stafford County, Kansas",1610,0.14,0.04,0.07,0.26,415
2022,0500000US20187,"Stanton County, Kansas",888,0.1,0.08,0.07,0.25,221
2022,0500000US20189,"Stevens County, Kansas",1715,0.21,0.09,0,0.29,497
2022,0500000US20191,"Sumner County, Kansas",8977,0.17,0.07,0.04,0.29,2567
2022,0500000US20193,"Thomas County, Kansas",3129,0.19,0.05,0.06,0.3,945
2022,0500000US20195,"Trego County, Kansas",1308,0.19,0.05,0.07,0.31,399
2022,0500000US20197,"Wabaunsee County, Kansas",2570,0.15,0.07,0.07,0.29,756
2022,0500000US20199,"Wallace County, Kansas",663,0.12,0.06,0.02,0.19,127
2022,0500000US20201,"Washington County, Kansas",2344,0.11,0.06,0.04,0.2,478
2022,0500000US20203,"Wichita County, Kansas",880,0.11,0.1,0.11,0.31,275
2022,0500000US20205,"Wilson County, Kansas",3492,0.16,0.04,0.04,0.24,828
2022,0500000US20207,"Woodson County, Kansas",1213,0.1,0.04,0.05,0.19,229
2022,0500000US20209,"Wyandotte County, Kansas",61282,0.15,0.05,0.04,0.24,14769
2022,0500000US21001,"Adair County, Kentucky",6803,0.13,0.03,0.02,0.18,1218
2022,0500000US21003,"Allen County, Kentucky",7816,0.15,0.04,0.03,0.22,1727
2022,0500000US21005,"Anderson County, Kentucky",9180,0.19,0.07,0.05,0.31,2818
2022,0500000US21007,"Ballard County, Kentucky",2959,0.14,0.07,0.06,0.26,778
2022,0500000US21009,"Barren County, Kentucky",17592,0.11,0.04,0.04,0.19,3360
2022,0500000US21011,"Bath County, Kentucky",4844,0.11,0.05,0.02,0.18,882
2022,0500000US21013,"Bell County, Kentucky",9456,0.07,0.02,0.01,0.1,917
2022,0500000US21015,"Boone County, Kentucky",49587,0.23,0.1,0.12,0.45,22413
2022,0500000US21017,"Bourbon County, Kentucky",8067,0.16,0.07,0.04,0.27,2138
2022,0500000US21019,"Boyd County, Kentucky",18533,0.15,0.05,0.05,0.25,4689
2022,0500000US21021,"Boyle County, Kentucky",11649,0.15,0.07,0.04,0.25,2912
2022,0500000US21023,"Bracken County, Kentucky",3138,0.17,0.09,0.03,0.29,894
2022,0500000US21025,"Breathitt County, Kentucky",5529,0.1,0.02,0.01,0.13,702
2022,0500000US21027,"Breckinridge County, Kentucky",7542,0.15,0.05,0.04,0.23,1757
2022,0500000US21029,"Bullitt County, Kentucky",31068,0.2,0.08,0.06,0.34,10563
2022,0500000US21031,"Butler County, Kentucky",4501,0.11,0.03,0.02,0.16,729
2022,0500000US21033,"Caldwell County, Kentucky",5128,0.11,0.07,0.04,0.21,1097
2022,0500000US21035,"Calloway County, Kentucky",14805,0.13,0.04,0.04,0.21,3139
2022,0500000US21037,"Campbell County, Kentucky",38684,0.18,0.09,0.1,0.37,14352
2022,0500000US21039,"Carlisle County, Kentucky",1905,0.17,0.04,0.06,0.26,493
2022,0500000US21041,"Carroll County, Kentucky",4039,0.15,0.05,0.04,0.24,973
2022,0500000US21043,"Carter County, Kentucky",9778,0.14,0.04,0.03,0.2,1995
2022,0500000US21045,"Casey County, Kentucky",6029,0.1,0.02,0.03,0.15,910
2022,0500000US21047,"Christian County, Kentucky",25602,0.1,0.03,0.03,0.17,4224
2022,0500000US21049,"Clark County, Kentucky",14762,0.18,0.06,0.05,0.29,4237
2022,0500000US21051,"Clay County, Kentucky",7110,0.09,0.02,0.01,0.12,825
2022,0500000US21053,"Clinton County, Kentucky",3672,0.1,0.02,0.02,0.13,485
2022,0500000US21055,"Crittenden County, Kentucky",3495,0.14,0.04,0.03,0.2,699
2022,0500000US21057,"Cumberland County, Kentucky",2519,0.14,0.02,0.01,0.16,406
2022,0500000US21059,"Daviess County, Kentucky",40722,0.17,0.07,0.05,0.29,11891
2022,0500000US21061,"Edmonson County, Kentucky",4760,0.15,0.03,0.01,0.2,947
2022,0500000US21063,"Elliott County, Kentucky",2263,0.13,0.01,0.01,0.14,317
2022,0500000US21065,"Estill County, Kentucky",5740,0.08,0.03,0.02,0.13,735
2022,0500000US21067,"Fayette County, Kentucky",136104,0.16,0.08,0.09,0.33,44370
2022,0500000US21069,"Fleming County, Kentucky",5747,0.11,0.03,0.03,0.16,937
2022,0500000US21071,"Floyd County, Kentucky",14282,0.11,0.03,0.01,0.16,2214
2022,0500000US21073,"Franklin County, Kentucky",22553,0.17,0.05,0.06,0.28,6382
2022,0500000US21075,"Fulton County, Kentucky",2378,0.08,0.01,0.01,0.1,240
2022,0500000US21077,"Gallatin County, Kentucky",3108,0.17,0.04,0.04,0.24,755
2022,0500000US21079,"Garrard County, Kentucky",6488,0.17,0.08,0.04,0.29,1856
2022,0500000US21081,"Grant County, Kentucky",9146,0.16,0.06,0.04,0.26,2415
2022,0500000US21083,"Graves County, Kentucky",14304,0.11,0.04,0.04,0.2,2875
2022,0500000US21085,"Grayson County, Kentucky",9705,0.1,0.04,0.05,0.18,1757
2022,0500000US21087,"Green County, Kentucky",4399,0.1,0.03,0.03,0.15,664
2022,0500000US21089,"Greenup County, Kentucky",14478,0.13,0.07,0.05,0.25,3634
2022,0500000US21091,"Hancock County, Kentucky",3466,0.19,0.07,0.04,0.3,1022
2022,0500000US21093,"Hardin County, Kentucky",42638,0.17,0.07,0.06,0.29,12493
2022,0500000US21095,"Harlan County, Kentucky",10498,0.07,0.02,0.02,0.11,1144
2022,0500000US21097,"Harrison County, Kentucky",7291,0.15,0.05,0.04,0.24,1779
2022,0500000US21099,"Hart County, Kentucky",7199,0.09,0.03,0.04,0.15,1094
2022,0500000US21101,"Henderson County, Kentucky",18285,0.14,0.07,0.04,0.24,4443
2022,0500000US21103,"Henry County, Kentucky",6017,0.15,0.05,0.03,0.23,1402
2022,0500000US21105,"Hickman County, Kentucky",1621,0.15,0.05,0.09,0.29,465
2022,0500000US21107,"Hopkins County, Kentucky",18345,0.14,0.05,0.02,0.21,3779
2022,0500000US21109,"Jackson County, Kentucky",5154,0.08,0.03,0.01,0.13,644
2022,0500000US21111,"Jefferson County, Kentucky",327211,0.16,0.07,0.08,0.31,102417
2022,0500000US21113,"Jessamine County, Kentucky",19251,0.18,0.07,0.08,0.34,6449
2022,0500000US21115,"Johnson County, Kentucky",8534,0.14,0.04,0.02,0.2,1681
2022,0500000US21117,"Kenton County, Kentucky",67353,0.19,0.09,0.09,0.38,25257
2022,0500000US21119,"Knott County, Kentucky",5563,0.08,0.03,0.01,0.13,707
2022,0500000US21121,"Knox County, Kentucky",11229,0.09,0.03,0.03,0.15,1628
2022,0500000US21123,"Larue County, Kentucky",5967,0.16,0.04,0.04,0.24,1402
2022,0500000US21125,"Laurel County, Kentucky",23424,0.14,0.05,0.03,0.22,5060
2022,0500000US21127,"Lawrence County, Kentucky",5721,0.1,0.05,0.02,0.16,915
2022,0500000US21129,"Lee County, Kentucky",2637,0.06,0.01,0.01,0.08,219
2022,0500000US21131,"Leslie County, Kentucky",3698,0.13,0,0,0.14,499
2022,0500000US21133,"Letcher County, Kentucky",8415,0.09,0.02,0.02,0.12,1027
2022,0500000US21135,"Lewis County, Kentucky",4757,0.08,0.03,0.01,0.12,580
2022,0500000US21137,"Lincoln County, Kentucky",9692,0.13,0.04,0.02,0.19,1832
2022,0500000US21139,"Livingston County, Kentucky",3537,0.1,0.06,0.02,0.18,637
2022,0500000US21141,"Logan County, Kentucky",10850,0.15,0.04,0.02,0.22,2398
2022,0500000US21143,"Lyon County, Kentucky",3229,0.13,0.09,0.05,0.26,827
2022,0500000US21145,"McCracken County, Kentucky",27000,0.14,0.06,0.07,0.27,7182
2022,0500000US21147,"McCreary County, Kentucky",5510,0.07,0.03,0,0.11,579
2022,0500000US21149,"McLean County, Kentucky",3609,0.19,0.09,0.04,0.32,1162
2022,0500000US21151,"Madison County, Kentucky",36148,0.17,0.07,0.05,0.29,10338
2022,0500000US21153,"Magoffin County, Kentucky",4554,0.06,0.02,0.02,0.1,465
2022,0500000US21155,"Marion County, Kentucky",7588,0.11,0.05,0.02,0.17,1305
2022,0500000US21157,"Marshall County, Kentucky",12998,0.16,0.07,0.05,0.28,3613
2022,0500000US21159,"Martin County, Kentucky",3756,0.16,0.02,0.03,0.21,793
2022,0500000US21161,"Mason County, Kentucky",6695,0.14,0.06,0.05,0.26,1721
2022,0500000US21163,"Meade County, Kentucky",10554,0.17,0.09,0.07,0.33,3451
2022,0500000US21165,"Menifee County, Kentucky",2262,0.14,0.04,0,0.18,398
2022,0500000US21167,"Mercer County, Kentucky",9079,0.15,0.05,0.03,0.23,2052
2022,0500000US21169,"Metcalfe County, Kentucky",4160,0.12,0.04,0.01,0.17,720
2022,0500000US21171,"Monroe County, Kentucky",4544,0.13,0.05,0.02,0.21,932
2022,0500000US21173,"Montgomery County, Kentucky",10705,0.16,0.03,0.02,0.21,2248
2022,0500000US21175,"Morgan County, Kentucky",4665,0.09,0.06,0.03,0.18,844
2022,0500000US21177,"Muhlenberg County, Kentucky",11847,0.12,0.06,0.06,0.23,2749
2022,0500000US21179,"Nelson County, Kentucky",18457,0.18,0.07,0.05,0.3,5463
2022,0500000US21181,"Nicholas County, Kentucky",2614,0.12,0.05,0.02,0.19,497
2022,0500000US21183,"Ohio County, Kentucky",9041,0.14,0.04,0.02,0.2,1835
2022,0500000US21185,"Oldham County, Kentucky",22128,0.21,0.15,0.22,0.58,12746
2022,0500000US21187,"Owen County, Kentucky",4146,0.15,0.06,0.03,0.24,978
2022,0500000US21189,"Owsley County, Kentucky",1383,0.07,0.03,0,0.1,131
2022,0500000US21191,"Pendleton County, Kentucky",5270,0.19,0.05,0.03,0.27,1418
2022,0500000US21193,"Perry County, Kentucky",11279,0.11,0.04,0.03,0.18,2019
2022,0500000US21195,"Pike County, Kentucky",23967,0.1,0.03,0.02,0.15,3667
2022,0500000US21197,"Powell County, Kentucky",4658,0.15,0.02,0.02,0.19,871
2022,0500000US21199,"Pulaski County, Kentucky",25711,0.12,0.05,0.04,0.21,5348
2022,0500000US21201,"Robertson County, Kentucky",797,0.15,0.03,0.01,0.2,158
2022,0500000US21203,"Rockcastle County, Kentucky",6380,0.09,0.02,0.03,0.15,931
2022,0500000US21205,"Rowan County, Kentucky",8952,0.13,0.05,0.05,0.23,2032
2022,0500000US21207,"Russell County, Kentucky",7007,0.1,0.04,0.03,0.17,1163
2022,0500000US21209,"Scott County, Kentucky",21603,0.23,0.08,0.08,0.4,8533
2022,0500000US21211,"Shelby County, Kentucky",17590,0.22,0.09,0.09,0.4,6948
2022,0500000US21213,"Simpson County, Kentucky",7530,0.16,0.06,0.03,0.24,1807
2022,0500000US21215,"Spencer County, Kentucky",6916,0.27,0.17,0.08,0.51,3506
2022,0500000US21217,"Taylor County, Kentucky",9843,0.15,0.05,0.03,0.23,2274
2022,0500000US21219,"Todd County, Kentucky",4476,0.15,0.03,0.05,0.24,1056
2022,0500000US21221,"Trigg County, Kentucky",5818,0.12,0.06,0.04,0.22,1303
2022,0500000US21223,"Trimble County, Kentucky",3273,0.17,0.05,0.04,0.27,867
2022,0500000US21225,"Union County, Kentucky",5067,0.14,0.06,0.02,0.22,1105
2022,0500000US21227,"Warren County, Kentucky",52545,0.15,0.06,0.06,0.28,14555
2022,0500000US21229,"Washington County, Kentucky",4635,0.13,0.06,0.05,0.24,1094
2022,0500000US21231,"Wayne County, Kentucky",7897,0.1,0.03,0.02,0.15,1161
2022,0500000US21233,"Webster County, Kentucky",4819,0.13,0.03,0.03,0.18,887
2022,0500000US21235,"Whitley County, Kentucky",13076,0.11,0.03,0.03,0.17,2158
2022,0500000US21237,"Wolfe County, Kentucky",2506,0.02,0.01,0,0.03,80
2022,0500000US21239,"Woodford County, Kentucky",10493,0.22,0.09,0.08,0.39,4082
2022,0500000US22001,"Acadia Parish, Louisiana",21388,0.13,0.05,0.04,0.21,4513
2022,0500000US22003,"Allen Parish, Louisiana",7636,0.14,0.08,0.02,0.23,1779
2022,0500000US22005,"Ascension Parish, Louisiana",46040,0.21,0.12,0.14,0.47,21685
2022,0500000US22007,"Assumption Parish, Louisiana",8368,0.14,0.05,0.05,0.24,2042
2022,0500000US22009,"Avoyelles Parish, Louisiana",14600,0.12,0.03,0.03,0.18,2628
2022,0500000US22011,"Beauregard Parish, Louisiana",13587,0.19,0.12,0.04,0.35,4742
2022,0500000US22013,"Bienville Parish, Louisiana",5375,0.09,0.04,0.01,0.14,763
2022,0500000US22015,"Bossier Parish, Louisiana",48651,0.16,0.07,0.07,0.3,14693
2022,0500000US22017,"Caddo Parish, Louisiana",94475,0.11,0.06,0.06,0.22,21068
2022,0500000US22019,"Calcasieu Parish, Louisiana",76853,0.16,0.08,0.08,0.31,24132
2022,0500000US22021,"Caldwell Parish, Louisiana",3521,0.13,0.07,0.05,0.25,891
2022,0500000US22023,"Cameron Parish, Louisiana",2166,0.19,0.13,0.03,0.34,743
2022,0500000US22025,"Catahoula Parish, Louisiana",3030,0.16,0.03,0.05,0.24,712
2022,0500000US22027,"Claiborne Parish, Louisiana",5060,0.05,0.03,0.01,0.09,450
2022,0500000US22029,"Concordia Parish, Louisiana",6302,0.08,0.04,0.05,0.16,1021
2022,0500000US22031,"De Soto Parish, Louisiana",10235,0.16,0.05,0.05,0.26,2682
2022,0500000US22033,"East Baton Rouge Parish, Louisiana",173792,0.14,0.08,0.1,0.32,54744
2022,0500000US22035,"East Carroll Parish, Louisiana",2381,0.12,0.02,0.02,0.17,393
2022,0500000US22037,"East Feliciana Parish, Louisiana",6613,0.18,0.07,0.08,0.33,2182
2022,0500000US22039,"Evangeline Parish, Louisiana",12128,0.11,0.03,0.02,0.17,2050
2022,0500000US22041,"Franklin Parish, Louisiana",7308,0.08,0.05,0.04,0.17,1213
2022,0500000US22043,"Grant Parish, Louisiana",6719,0.15,0.07,0.06,0.27,1828
2022,0500000US22045,"Iberia Parish, Louisiana",26954,0.14,0.05,0.03,0.22,5984
2022,0500000US22047,"Iberville Parish, Louisiana",11042,0.15,0.08,0.06,0.28,3081
2022,0500000US22049,"Jackson Parish, Louisiana",5461,0.11,0.03,0.02,0.16,879
2022,0500000US22051,"Jefferson Parish, Louisiana",176165,0.15,0.07,0.07,0.3,52321
2022,0500000US22053,"Jefferson Davis Parish, Louisiana",11682,0.14,0.09,0.03,0.27,3142
2022,0500000US22055,"Lafayette Parish, Louisiana",97694,0.16,0.07,0.09,0.32,31653
2022,0500000US22057,"Lafourche Parish, Louisiana",36828,0.19,0.06,0.05,0.3,11085
2022,0500000US22059,"LaSalle Parish, Louisiana",4665,0.1,0.09,0.07,0.26,1208
2022,0500000US22061,"Lincoln Parish, Louisiana",18043,0.12,0.04,0.03,0.2,3554
2022,0500000US22063,"Livingston Parish, Louisiana",49770,0.22,0.09,0.07,0.38,19012
2022,0500000US22065,"Madison Parish, Louisiana",3092,0.07,0.04,0.03,0.14,442
2022,0500000US22067,"Morehouse Parish, Louisiana",9474,0.11,0.03,0.02,0.16,1525
2022,0500000US22069,"Natchitoches Parish, Louisiana",13866,0.14,0.04,0.05,0.22,3051
2022,0500000US22071,"Orleans Parish, Louisiana",155669,0.12,0.06,0.09,0.26,40785
2022,0500000US22073,"Ouachita Parish, Louisiana",59595,0.12,0.06,0.06,0.24,14303
2022,0500000US22075,"Plaquemines Parish, Louisiana",8172,0.18,0.11,0.07,0.36,2950
2022,0500000US22077,"Pointe Coupee Parish, Louisiana",8203,0.15,0.07,0.05,0.27,2198
2022,0500000US22079,"Rapides Parish, Louisiana",48544,0.15,0.06,0.06,0.27,12864
2022,0500000US22081,"Red River Parish, Louisiana",2934,0.15,0.04,0.02,0.2,599
2022,0500000US22083,"Richland Parish, Louisiana",7295,0.13,0.05,0.04,0.21,1532
2022,0500000US22085,"Sabine Parish, Louisiana",8339,0.09,0.05,0.04,0.17,1443
2022,0500000US22087,"St. Bernard Parish, Louisiana",15732,0.13,0.06,0.05,0.24,3728
2022,0500000US22089,"St. Charles Parish, Louisiana",18591,0.19,0.11,0.11,0.41,7567
2022,0500000US22091,"St. Helena Parish, Louisiana",4004,0.05,0.03,0.03,0.12,464
2022,0500000US22093,"St. James Parish, Louisiana",7498,0.17,0.11,0.08,0.36,2699
2022,0500000US22095,"St. John the Baptist Parish, Louisiana",15232,0.17,0.07,0.05,0.28,4265
2022,0500000US22097,"St. Landry Parish, Louisiana",30888,0.12,0.04,0.03,0.19,5714
2022,0500000US22099,"St. Martin Parish, Louisiana",19874,0.14,0.05,0.04,0.23,4651
2022,0500000US22101,"St. Mary Parish, Louisiana",18628,0.14,0.05,0.03,0.22,4154
2022,0500000US22103,"St. Tammany Parish, Louisiana",101212,0.18,0.09,0.11,0.38,38461
2022,0500000US22105,"Tangipahoa Parish, Louisiana",48658,0.13,0.07,0.04,0.25,12019
2022,0500000US22107,"Tensas Parish, Louisiana",1593,0.06,0.02,0.02,0.09,150
2022,0500000US22109,"Terrebonne Parish, Louisiana",41505,0.15,0.05,0.06,0.27,11206
2022,0500000US22111,"Union Parish, Louisiana",8172,0.12,0.03,0.05,0.19,1561
2022,0500000US22113,"Vermilion Parish, Louisiana",21704,0.13,0.05,0.06,0.24,5274
2022,0500000US22115,"Vernon Parish, Louisiana",17726,0.15,0.04,0.04,0.23,4148
2022,0500000US22117,"Washington Parish, Louisiana",17162,0.12,0.05,0.03,0.19,3278
2022,0500000US22119,"Webster Parish, Louisiana",14801,0.08,0.03,0.03,0.14,2013
2022,0500000US22121,"West Baton Rouge Parish, Louisiana",10080,0.24,0.1,0.06,0.39,3972
2022,0500000US22123,"West Carroll Parish, Louisiana",3785,0.11,0.04,0.04,0.19,715
2022,0500000US22125,"West Feliciana Parish, Louisiana",3822,0.15,0.09,0.12,0.36,1372
2022,0500000US22127,"Winn Parish, Louisiana",4882,0.15,0.03,0.04,0.23,1128
2022,0500000US23001,"Androscoggin County, Maine",45825,0.17,0.07,0.05,0.29,13335
2022,0500000US23003,"Aroostook County, Maine",29237,0.13,0.04,0.03,0.2,5964
2022,0500000US23005,"Cumberland County, Maine",128184,0.19,0.11,0.14,0.44,55760
2022,0500000US23007,"Franklin County, Maine",12276,0.16,0.04,0.05,0.24,2983
2022,0500000US23009,"Hancock County, Maine",24660,0.15,0.07,0.07,0.29,7151
2022,0500000US23011,"Kennebec County, Maine",53452,0.17,0.07,0.05,0.29,15234
2022,0500000US23013,"Knox County, Maine",17780,0.15,0.08,0.07,0.3,5405
2022,0500000US23015,"Lincoln County, Maine",15848,0.18,0.08,0.07,0.33,5262
2022,0500000US23017,"Oxford County, Maine",23183,0.15,0.05,0.04,0.24,5471
2022,0500000US23019,"Penobscot County, Maine",63687,0.16,0.07,0.05,0.27,17387
2022,0500000US23021,"Piscataquis County, Maine",7654,0.12,0.05,0.04,0.21,1577
2022,0500000US23023,"Sagadahoc County, Maine",16060,0.21,0.09,0.06,0.36,5782
2022,0500000US23025,"Somerset County, Maine",22074,0.13,0.04,0.04,0.2,4503
2022,0500000US23027,"Waldo County, Maine",17263,0.17,0.06,0.05,0.28,4834
2022,0500000US23029,"Washington County, Maine",13585,0.14,0.05,0.03,0.21,2894
2022,0500000US23031,"York County, Maine",89404,0.21,0.1,0.08,0.39,34510
2022,0500000US24001,"Allegany County, Maryland",27462,0.15,0.05,0.03,0.23,6261
2022,0500000US24003,"Anne Arundel County, Maryland",221704,0.22,0.15,0.21,0.58,128145
2022,0500000US24005,"Baltimore County, Maryland",328611,0.19,0.11,0.14,0.44,144917
2022,0500000US24009,"Calvert County, Maryland",33284,0.23,0.16,0.24,0.63,21102
2022,0500000US24011,"Caroline County, Maryland",12013,0.16,0.07,0.07,0.3,3580
2022,0500000US24013,"Carroll County, Maryland",63318,0.21,0.16,0.19,0.56,35141
2022,0500000US24015,"Cecil County, Maryland",39338,0.23,0.1,0.1,0.43,17073
2022,0500000US24017,"Charles County, Maryland",59205,0.24,0.16,0.19,0.59,34931
2022,0500000US24019,"Dorchester County, Maryland",13216,0.14,0.07,0.06,0.27,3582
2022,0500000US24021,"Frederick County, Maryland",99891,0.22,0.15,0.21,0.58,57837
2022,0500000US24023,"Garrett County, Maryland",12448,0.16,0.07,0.07,0.3,3710
2022,0500000US24025,"Harford County, Maryland",98822,0.22,0.15,0.17,0.53,52672
2022,0500000US24027,"Howard County, Maryland",119230,0.19,0.16,0.32,0.66,78811
2022,0500000US24029,"Kent County, Maryland",8375,0.18,0.12,0.08,0.38,3157
2022,0500000US24031,"Montgomery County, Maryland",385284,0.18,0.13,0.29,0.6,230785
2022,0500000US24033,"Prince George's County, Maryland",341057,0.22,0.12,0.15,0.49,166436
2022,0500000US24035,"Queen Anne's County, Maryland",19351,0.23,0.12,0.19,0.54,10430
2022,0500000US24037,"St. Mary's County, Maryland",41211,0.21,0.16,0.19,0.56,23078
2022,0500000US24039,"Somerset County, Maryland",8355,0.12,0.07,0.03,0.22,1813
2022,0500000US24041,"Talbot County, Maryland",16270,0.16,0.09,0.15,0.4,6492
2022,0500000US24043,"Washington County, Maryland",59051,0.18,0.09,0.09,0.35,20786
2022,0500000US24045,"Wicomico County, Maryland",39939,0.16,0.08,0.07,0.31,12541
2022,0500000US24047,"Worcester County, Maryland",23457,0.19,0.08,0.12,0.38,8914
2022,0500000US24510,"Baltimore city, Maryland",247232,0.13,0.06,0.08,0.28,69472
2022,0500000US25001,"Barnstable County, Massachusetts",99969,0.17,0.13,0.15,0.45,45386
2022,0500000US25003,"Berkshire County, Massachusetts",56078,0.16,0.08,0.1,0.34,19179
2022,0500000US25005,"Bristol County, Massachusetts",229861,0.18,0.11,0.12,0.41,93094
2022,0500000US25007,"Dukes County, Massachusetts",6899,0.17,0.11,0.19,0.46,3187
2022,0500000US25009,"Essex County, Massachusetts",310059,0.18,0.11,0.18,0.48,147278
2022,0500000US25011,"Franklin County, Massachusetts",31234,0.18,0.08,0.07,0.33,10370
